"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Uttar Pradesh","Gautam Budh Nagar","Dankaur","Bajra(Pearl Millet/Cumbu)","Bold","12/11/2019","1870","1980","1950"
"Uttar Pradesh","Gautam Budh Nagar","Dankaur","Paddy(Dhan)(Basmati)","1121","12/11/2019","1980","2920","2750"
"Uttar Pradesh","Gautam Budh Nagar","Dankaur","Potato","F.A.Q.","12/11/2019","800","1250","1040"
"Uttar Pradesh","Gautam Budh Nagar","Dankaur","Wheat","Dara","12/11/2019","1950","2140","2060"
"Uttar Pradesh","Hathras","Shadabad","Bitter gourd","Bitter Gourd","12/11/2019","1900","2100","2000"
"Uttar Pradesh","Hathras","Shadabad","Bottle gourd","Bottle Gourd","12/11/2019","1900","2100","2000"
"Uttar Pradesh","Hathras","Shadabad","Brinjal","Brinjal","12/11/2019","600","800","700"
"Uttar Pradesh","Hathras","Shadabad","Cauliflower","Cauliflower","12/11/2019","1100","1300","1200"
"Uttar Pradesh","Hathras","Shadabad","Green Chilli","Green Chilly","12/11/2019","1600","1800","1700"
"Uttar Pradesh","Hathras","Shadabad","Onion","Red","12/11/2019","2900","3100","3000"
"Uttar Pradesh","Hathras","Shadabad","Potato","Desi","12/11/2019","700","900","800"
"Uttar Pradesh","Hathras","Shadabad","Pumpkin","Pumpkin","12/11/2019","600","800","700"
"Uttar Pradesh","Hathras","Shadabad","Raddish","Raddish","12/11/2019","900","1100","1000"
"Uttar Pradesh","Hathras","Shadabad","Tomato","Deshi","12/11/2019","1900","2100","2000"
"Uttar Pradesh","Jalaun (Orai)","Ait","Wheat","Dara","12/11/2019","2040","2060","2050"
"Uttar Pradesh","Jhansi","Baruwasagar","Colacasia","Colacasia","12/11/2019","1245","1470","1365"
"Uttar Pradesh","Jhansi","Baruwasagar","Ginger(Green)","Green Ginger","12/11/2019","3160","3365","3275"
"Uttar Pradesh","Kanpur","Choubepur","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","12/11/2019","4990","5210","5150"
"Uttar Pradesh","Kanpur","Choubepur","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","12/11/2019","8260","8410","8390"
"Uttar Pradesh","Kanpur","Choubepur","Bajra(Pearl Millet/Cumbu)","Deshi","12/11/2019","1935","1960","1955"
"Uttar Pradesh","Kanpur","Choubepur","Barley (Jau)","Dara","12/11/2019","1910","1970","1950"
"Uttar Pradesh","Kanpur","Choubepur","Bengal Gram(Gram)(Whole)","Desi (Whole)","12/11/2019","4520","4620","4600"
"Uttar Pradesh","Kanpur","Choubepur","Bhindi(Ladies Finger)","Bhindi","12/11/2019","1860","1880","1870"
"Uttar Pradesh","Kanpur","Choubepur","Bitter gourd","Bitter Gourd","12/11/2019","2080","3090","2590"
"Uttar Pradesh","Kanpur","Choubepur","Black Gram Dal (Urd Dal)","Black Gram Dal","12/11/2019","6420","6540","6470"
"Uttar Pradesh","Kanpur","Choubepur","Brinjal","Brinjal","12/11/2019","1720","1730","1725"
"Uttar Pradesh","Kanpur","Choubepur","Corriander seed","Badami Steam","12/11/2019","8335","8355","8345"
"Uttar Pradesh","Kanpur","Choubepur","Ginger(Green)","Green Ginger","12/11/2019","7320","7340","7325"
"Uttar Pradesh","Kanpur","Choubepur","Gur(Jaggery)","Yellow","12/11/2019","3580","3590","3585"
"Uttar Pradesh","Kanpur","Choubepur","Maize","Yellow","12/11/2019","1875","1885","1880"
"Uttar Pradesh","Kanpur","Choubepur","Mustard","Lohi Black","12/11/2019","3670","3700","3680"
"Uttar Pradesh","Kanpur","Choubepur","Mustard Oil","Mustard Oil","12/11/2019","9155","9180","9160"
"Uttar Pradesh","Kanpur","Choubepur","Paddy(Dhan)(Common)","Common","12/11/2019","1720","1765","1735"
"Uttar Pradesh","Kanpur","Choubepur","Potato","Desi","12/11/2019","1125","1230","1155"
"Uttar Pradesh","Kanpur","Choubepur","Rice","III","12/11/2019","2560","2690","2635"
"Uttar Pradesh","Kanpur","Choubepur","Tomato","Deshi","12/11/2019","3000","3080","3020"
"Uttar Pradesh","Kanpur","Choubepur","Wheat","Dara","12/11/2019","1985","2010","1995"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Apple","Simla","12/11/2019","5550","5650","5600"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Banana","Banana - Ripe","12/11/2019","2100","2200","2150"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Bengal Gram(Gram)(Whole)","Desi (Whole)","12/11/2019","5120","5220","5170"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Bottle gourd","Bottle Gourd","12/11/2019","1050","1150","1100"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Brinjal","Round/Long","12/11/2019","1450","1550","1500"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Capsicum","Capsicum","12/11/2019","2200","2300","2250"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Garlic","Desi","12/11/2019","7180","7260","7220"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Gur(Jaggery)","Pathari","12/11/2019","3100","3200","3150"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Lentil (Masur)(Whole)","Masoor Gola","12/11/2019","5200","5300","5240"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Maize","Yellow","12/11/2019","1820","1920","1870"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Mustard","Sarson(Black)","12/11/2019","3620","3720","3670"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Onion","Red","12/11/2019","3340","3420","3380"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Paddy(Dhan)(Common)","Common","12/11/2019","1400","1750","1430"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Papaya","Papaya","12/11/2019","2650","2750","2700"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Pomegranate","Pomogranate","12/11/2019","4940","5020","4980"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Potato","Potato","12/11/2019","880","960","920"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Pumpkin","Pumpkin","12/11/2019","1080","1150","1130"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Rice","Coarse","12/11/2019","2320","2420","2370"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Sugar","Chini","12/11/2019","3420","3460","3440"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Tomato","Deshi","12/11/2019","2700","2800","2750"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Wheat","Dara","12/11/2019","1920","2000","1950"
"Uttar Pradesh","Lalitpur","Mehrauni","Bengal Gram(Gram)(Whole)","999","12/11/2019","3800","3900","3850"
"Uttar Pradesh","Lalitpur","Mehrauni","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","12/11/2019","3300","3500","3400"
"Uttar Pradesh","Lalitpur","Mehrauni","Lentil (Masur)(Whole)","Kala Masoor New","12/11/2019","3800","3950","3900"
"Uttar Pradesh","Lalitpur","Mehrauni","Peas(Dry)","Other","12/11/2019","4500","4650","4600"
"Uttar Pradesh","Lalitpur","Mehrauni","Soyabean","Soyabeen","12/11/2019","3700","3900","3800"
"Uttar Pradesh","Lalitpur","Mehrauni","Wheat","147 Average","12/11/2019","1900","1940","1920"
"Uttar Pradesh","Maharajganj","Nautnava","Banana - Green","Banana - Green","12/11/2019","700","770","730"
"Uttar Pradesh","Maharajganj","Nautnava","Brinjal","Brinjal","12/11/2019","800","900","850"
"Uttar Pradesh","Maharajganj","Nautnava","Cauliflower","Cauliflower","12/11/2019","2900","3050","3000"
"Uttar Pradesh","Maharajganj","Nautnava","Green Chilli","Green Chilly","12/11/2019","2500","2600","2550"
"Uttar Pradesh","Maharajganj","Nautnava","Gur(Jaggery)","Red","12/11/2019","3000","3100","3050"
"Uttar Pradesh","Maharajganj","Nautnava","Onion","Red","12/11/2019","5500","5650","5600"
"Uttar Pradesh","Maharajganj","Nautnava","Paddy(Dhan)(Common)","Paddy Coarse","12/11/2019","1700","1770","1750"
"Uttar Pradesh","Maharajganj","Nautnava","Papaya","Papaya","12/11/2019","1800","1890","1850"
"Uttar Pradesh","Maharajganj","Nautnava","Pointed gourd (Parval)","Pointed gourd (Parval)","12/11/2019","2500","2650","2600"
"Uttar Pradesh","Maharajganj","Nautnava","Potato","Desi","12/11/2019","1000","1100","1050"
"Uttar Pradesh","Maharajganj","Nautnava","Raddish","Raddish","12/11/2019","700","800","750"
"Uttar Pradesh","Maharajganj","Nautnava","Rice","III","12/11/2019","2309","2400","2350"
"Uttar Pradesh","Maharajganj","Nautnava","Tomato","Hybrid","12/11/2019","3000","3150","3100"
"Uttar Pradesh","Maharajganj","Nautnava","Wheat","Dara","12/11/2019","1800","1890","1840"
"Uttar Pradesh","Mirzapur","Ahirora","Bottle gourd","Bottle Gourd","12/11/2019","400","600","500"
"Uttar Pradesh","Mirzapur","Ahirora","Brinjal","Brinjal","12/11/2019","800","1000","900"
"Uttar Pradesh","Mirzapur","Ahirora","Green Chilli","Green Chilly","12/11/2019","800","1000","900"
"Uttar Pradesh","Mirzapur","Ahirora","Green Peas","Gemin Peas Dal","12/11/2019","3000","3200","3100"
"Uttar Pradesh","Mirzapur","Ahirora","Masur Dal","Kala Masoor New","12/11/2019","4300","4500","4400"
"Uttar Pradesh","Mirzapur","Ahirora","Potato","Other","12/11/2019","800","1000","900"
"Uttar Pradesh","Mirzapur","Ahirora","Rice","Other","12/11/2019","2200","2400","2300"
"Uttar Pradesh","Saharanpur","Gangoh","Banana","Medium","12/11/2019","1345","1400","1375"
"Uttar Pradesh","Saharanpur","Gangoh","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","12/11/2019","5565","5625","5615"
"Uttar Pradesh","Saharanpur","Gangoh","Bottle gourd","Bottle Gourd","12/11/2019","1185","1225","1210"
"Uttar Pradesh","Saharanpur","Gangoh","Brinjal","Round/Long","12/11/2019","1175","1230","1210"
"Uttar Pradesh","Saharanpur","Gangoh","Cabbage","Cabbage","12/11/2019","815","880","865"
"Uttar Pradesh","Saharanpur","Gangoh","Carrot","Carrot","12/11/2019","1845","1935","1890"
"Uttar Pradesh","Saharanpur","Gangoh","Green Chilli","Green Chilly","12/11/2019","2320","2415","2375"
"Uttar Pradesh","Saharanpur","Gangoh","Gur(Jaggery)","Disara","12/11/2019","2435","2500","2475"
"Uttar Pradesh","Saharanpur","Gangoh","Onion","Red","12/11/2019","4375","4860","4655"
"Uttar Pradesh","Saharanpur","Gangoh","Papaya","Papaya","12/11/2019","1845","1920","1900"
"Uttar Pradesh","Saharanpur","Gangoh","Potato","Desi","12/11/2019","875","920","905"
"Uttar Pradesh","Saharanpur","Gangoh","Pumpkin","Pumpkin","12/11/2019","825","860","845"
"Uttar Pradesh","Saharanpur","Gangoh","Raddish","Raddish","12/11/2019","820","855","835"
"Uttar Pradesh","Saharanpur","Gangoh","Sugar","Shakkar","12/11/2019","3055","3140","3115"
"Uttar Pradesh","Saharanpur","Gangoh","Sweet Potato","Sweet Potato","12/11/2019","2415","2485","2470"
"Uttar Pradesh","Saharanpur","Gangoh","Tomato","Deshi","12/11/2019","2345","2420","2380"
"Uttar Pradesh","Saharanpur","Gangoh","Wheat","Dara","12/11/2019","1945","2015","1960"
"Uttar Pradesh","Saharanpur","Gangoh","Wood","Beete (Rose)","12/11/2019","400","455","435"
"Uttar Pradesh","Sitapur","Viswan","Gur(Jaggery)","Yellow","12/11/2019","2300","2500","2400"
"Uttar Pradesh","Sitapur","Viswan","Lentil (Masur)(Whole)","Other","12/11/2019","4200","4400","4300"
"Uttar Pradesh","Sitapur","Viswan","Onion","Other","12/11/2019","2900","3100","3000"
"Uttar Pradesh","Sitapur","Viswan","Potato","Desi","12/11/2019","900","1100","1000"
"Uttar Pradesh","Sitapur","Viswan","Wheat","Other","12/11/2019","1800","1900","1850"
"Uttar Pradesh","Sitapur","Viswan","Wood","Other","12/11/2019","250","350","300"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Apple","Apple","12/11/2019","1400","2500","2200"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Apple","Apple","12/11/2019","1400","2500","2200"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Apple","Apple","12/11/2019","1400","2500","2200"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Cauliflower","Other","12/11/2019","600","1200","800"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Pomegranate","Other","12/11/2019","5000","6000","5500"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Pomegranate","Other","12/11/2019","5000","6000","5500"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Pomegranate","Other","12/11/2019","5000","6000","5500"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Potato","Other","12/11/2019","800","1300","1100"
"Uttrakhand","Garhwal (Pauri)","Kotadwara","Tomato","Other","12/11/2019","1200","1700","1300"
"West Bengal","Coochbehar","Baxirhat","Brinjal","Brinjal","12/11/2019","2400","2600","2500"
"West Bengal","Coochbehar","Baxirhat","Cucumbar(Kheera)","Cucumbar","12/11/2019","1950","2150","2050"
"West Bengal","Coochbehar","Baxirhat","Green Chilli","Green Chilly","12/11/2019","5500","5700","5600"
"West Bengal","Coochbehar","Baxirhat","Jute","TD-5","12/11/2019","4400","4600","4500"
"West Bengal","Coochbehar","Baxirhat","Mustard","Mustard","12/11/2019","4100","4300","4200"
"West Bengal","Coochbehar","Baxirhat","Paddy(Dhan)(Common)","Swarna Masuri (OLD)","12/11/2019","1300","1450","1375"
"West Bengal","Coochbehar","Baxirhat","Potato","Jyoti","12/11/2019","1500","1700","1600"
"West Bengal","Coochbehar","Baxirhat","Rice","Common","12/11/2019","2650","2850","2750"
"West Bengal","Coochbehar","Baxirhat","Ridgeguard(Tori)","Ridgeguard(Tori)","12/11/2019","3550","3750","3650"
"West Bengal","Coochbehar","Toofanganj","Brinjal","Brinjal","12/11/2019","2400","2600","2500"
"West Bengal","Coochbehar","Toofanganj","Cucumbar(Kheera)","Other","12/11/2019","1950","2150","2050"
"West Bengal","Coochbehar","Toofanganj","Green Chilli","Green Chilly","12/11/2019","5900","6100","6000"
"West Bengal","Coochbehar","Toofanganj","Jute","TD-5","12/11/2019","4400","4600","4500"
"West Bengal","Coochbehar","Toofanganj","Mustard","Mustard","12/11/2019","4100","4300","4200"
"West Bengal","Coochbehar","Toofanganj","Potato","Jyoti","12/11/2019","1500","1700","1600"
"West Bengal","Coochbehar","Toofanganj","Rice","Other","12/11/2019","2650","2850","2750"
"West Bengal","Coochbehar","Toofanganj","Ridgeguard(Tori)","Ridgeguard(Tori)","12/11/2019","3500","3700","3600"
"West Bengal","Hooghly","Pandua","Potato","Other","12/11/2019","1720","1740","1740"
"West Bengal","Hooghly","Pandua","Rice","Ratnachudi (718 5-749)","12/11/2019","3000","3100","3100"
"West Bengal","Medinipur(W)","Ghatal","Gur(Jaggery)","Other","12/11/2019","3400","3600","3500"
"West Bengal","Medinipur(W)","Ghatal","Jute","TD-5","12/11/2019","3800","4000","3900"
"West Bengal","Medinipur(W)","Ghatal","Potato","Jyoti","12/11/2019","1500","1600","1550"
"West Bengal","Medinipur(W)","Ghatal","Rice","Fine","12/11/2019","2600","2700","2650"
"West Bengal","Medinipur(W)","Ghatal","Rice","Masuri","12/11/2019","2350","2450","2400"
"West Bengal","Medinipur(W)","Ghatal","Sesamum(Sesame,Gingelly,Til)","Red","12/11/2019","6400","6600","6500"
"West Bengal","North 24 Parganas","Habra","Bitter gourd","Other","12/11/2019","3700","3875","3800"
"West Bengal","North 24 Parganas","Habra","Brinjal","Other","12/11/2019","3000","3000","3000"
"West Bengal","North 24 Parganas","Habra","Green Chilli","Other","12/11/2019","3000","3000","3000"
"West Bengal","North 24 Parganas","Habra","Onion","Other","12/11/2019","5400","5675","5600"
"West Bengal","North 24 Parganas","Habra","Papaya (Raw)","Other","12/11/2019","675","750","750"
"West Bengal","North 24 Parganas","Habra","Potato","Other","12/11/2019","1800","1800","1800"
"West Bengal","North 24 Parganas","Habra","Pumpkin","Other","12/11/2019","975","1200","1100"
"West Bengal","North 24 Parganas","Habra","Tomato","Other","12/11/2019","5000","5250","5200"
"West Bengal","Puruliya","Purulia","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","12/11/2019","8150","8350","8300"
"West Bengal","Puruliya","Purulia","Brinjal","Other","12/11/2019","1700","2200","2000"
"West Bengal","Puruliya","Purulia","Gur(Jaggery)","Other","12/11/2019","3000","3100","3100"
"West Bengal","Puruliya","Purulia","Masur Dal","Masur Dal","12/11/2019","7800","8100","8000"
"West Bengal","Puruliya","Purulia","Moath Dal","Moath Dal","12/11/2019","8900","9100","9000"
"West Bengal","Puruliya","Purulia","Mustard Oil","Mustard Oil","12/11/2019","10220","10290","10220"
"West Bengal","Puruliya","Purulia","Onion","Other","12/11/2019","5500","5800","5600"
"West Bengal","Puruliya","Purulia","Potato","Jyoti","12/11/2019","1480","1500","1500"
"West Bengal","Puruliya","Purulia","Pumpkin","Other","12/11/2019","1050","1300","1100"
"West Bengal","Puruliya","Purulia","Rice","Other","12/11/2019","2630","2640","2630"
"West Bengal","Puruliya","Purulia","Tomato","Other","12/11/2019","3200","3600","3400"
